Company,Project,Task,Status,Task Owner,Due Date,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-06-16,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-06-17,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-06-18,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-06-19,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-06-20,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-06-21,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-06-22,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-06-23,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-06-24,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-06-25,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-06-26,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-06-27,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-06-28,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-06-29,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-06-30,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-01,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-02,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-03,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-04,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-05,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-06,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-07,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-08,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-09,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-10,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-11,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-12,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-13,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-14,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-15,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-16,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-17,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-18,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-19,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-20,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-21,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-22,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-23,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-24,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-25,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-26,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-27,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-28,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-29,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-30,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-07-31,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-08-01,
WaFed,Ongoing Social Updates,"Create and send updates to Amanda at WaFed",Complete,Hannah Davis,2013-08-02,
WaFed,Portland Ads Round 2,"Create Ads for Portland Campaign",Complete,Nuno,2013-05-17,
WaFed,Portland Ads Round 2,"Submit for Feedback",Complete,Emma,2013-05-20,
WaFed,Oregon Merchant Discounts - Social Promotion,"Target Facebook Posts of Local Merchant Discounts to WaFed fans In OREGON ONLY",Complete,Hannah Davis,2013-05-24,
WaFed,Campaigns Deck,"Please Make Minor update to cover page",Complete,Nuno,2013-07-16,
WaFed,Campaigns Deck,"Please edit initial campaign deck",Complete,Diane Pulvino,2013-07-15,
WaFed,Campaigns Deck,"Add Cover Sheet to Deck",Complete,Nuno,2013-07-15,
WaFed,Campaigns Deck,"Mock up campaign graphics",Complete,Nuno,2013-07-12,
TRAG,Ongoing Analytics & Reporting,"Proofread July Report",Not Complete,Diane Pulvino,2013-08-13,
TRAG,Ongoing Analytics & Reporting,"Deliver Final Version of July Report",Not Complete,Christian,2013-08-14,
TRAG,Ongoing Analytics & Reporting,"Review/Update July Report",Complete,Matthew Chamberlin,2013-08-09,
TRAG,Ongoing Analytics & Reporting,"Monthly Web Analytics Report",Complete,Christian,2013-05-10,
TRAG,Ongoing Analytics & Reporting,"Analyze Email Timing And Results From Q1",Complete,Scott Magoon,2013-05-21,
TRAG,Ongoing Analytics & Reporting,"Monthly Analytics Report: 1st Draft Delivered to Client Services",Complete,Christian,2013-06-04,
TRAG,Ongoing Analytics & Reporting,"Monthly Analytics Report: 1st Draft Delivered to Client Services",Complete,Christian,2013-07-04,
TRAG,Ongoing Analytics & Reporting,"Monthly Analytics Report: 1st Draft Delivered to Client Services",Complete,Christian,2013-08-05,
TRAG,Ongoing Analytics & Reporting,"Monthly Analytics Report: 1st Draft Delivered to Client Services",Not Complete,Christian,2013-09-04,
TRAG,Ongoing Analytics & Reporting,"Analyze impact of server downtime",Complete,Jeff Cooper,2013-08-08,
TRAG,Ongoing Analytics & Reporting,"Quarterly Report: Update Q2 Data",Complete,Christian,2013-07-09,
TRAG,Ongoing Analytics & Reporting,"Review/Update June Report",Complete,Scott Magoon,2013-07-16,
TRAG,Ongoing Analytics & Reporting,"Proofread June Report",Complete,Diane Pulvino,2013-07-29,
TRAG,Ongoing Analytics & Reporting,"Deliver Final Version of June Report",Complete,Christian,2013-07-29,
TRAG,Ongoing Analytics & Reporting,"Quarterly Report: Deliver Final Version",Complete,Christian,2013-07-09,
TRAG,Ongoing Analytics & Reporting,"Proofread Revised May Report",Complete,Diane Pulvino,2013-06-24,
TRAG,Ongoing Analytics & Reporting,"Deliver Revised May Report",Complete,Christian,2013-06-25,
TRAG,Ongoing Analytics & Reporting,"Review/Update May Monthly Report",Complete,Scott Magoon,2013-06-07,
TRAG,Ongoing Analytics & Reporting,"Follow Up With Mike On GA E-Commerce Code",Complete,Scott Magoon,2013-05-30,
TRAG,Ongoing Analytics & Reporting,"Review E-Commerce Code Sample",Complete,Jeff Cooper,2013-06-14,
TRAG,Ongoing Analytics & Reporting,"Build eBook Reporting for Monthly Report",Complete,Christian,2013-08-06,
TRAG,Ongoing Analytics & Reporting,"Deliver Static Sitemap/Robots Files and Instruct Mike on Installation",Complete,Jeff Cooper,2013-08-05,
TRAG,Ongoing Analytics & Reporting,"Configure Pageview Goal of Outlet Thank You Page",Complete,Jeff Cooper,2013-08-05,
TRAG,Ongoing Analytics & Reporting,"Communicate transaction tracking capabilities to TRAG",Complete,Jeff Cooper,2013-07-29,
TRAG,Ongoing Analytics & Reporting,"Outline Multi-Touch Attribution Requirements and Functionality Outline",Complete,Jeff Cooper,2013-08-01,
TRAG,Ongoing Analytics & Reporting,"Expand Ecommerce Reporting in Monthly Report",Complete,Christian,2013-06-18,
TRAG,Ongoing Analytics & Reporting,"Quarterly Report: Complete Initial Draft",Complete,Christian,2013-06-25,
TRAG,Ongoing Analytics & Reporting,"Quarterly Report: SEO Analysis Slides",Complete,Jeff Cooper,2013-06-19,
TRAG,Ongoing Analytics & Reporting,"Quarterly Report: PPC Opportunities Slide",Complete,Jeff Cooper,2013-06-19,
TRAG,Ongoing Analytics & Reporting,"Quarterly Report: 30/60/90 Plan Slide",Complete,Scott Magoon,2013-07-08,
TRAG,Ongoing Analytics & Reporting,"Quarterly Report: Q2 Projects",Complete,Scott Magoon,2013-07-08,
TRAG,Ongoing Analytics & Reporting,"Review Social and Email Tagging Structure",Complete,Jeff Cooper,2013-07-25,
TRAG,Ongoing Analytics & Reporting,"Bundle IT Recommendations",Complete,Jeff Cooper,2013-07-25,
TRAG,Ongoing Analytics & Reporting,"Filter out internal IP addresses",Complete,Jeff Cooper,2013-07-19,
TRAG,Ongoing Analytics & Reporting,"Break out $45K from color search tool",Complete,Jeff Cooper,2013-07-17,
TRAG,Ongoing Analytics & Reporting,"Add in June data in page 3 of quarterly deck",Complete,Christian,2013-07-16,
TRAG,Ongoing Analytics & Reporting,"Follow Up With RAD Analytics Questions",Complete,Christian,2013-07-02,
TRAG,Ongoing Analytics & Reporting,"Create New GA Filtered Profiles",Complete,Jeff Cooper,2013-06-28,
TRAG,Ongoing Analytics & Reporting,"Deliver Final Version of May Report",Complete,Christian,2013-06-11,
TRAG,Ongoing Analytics & Reporting,"Review April Monthly Report and Update Recommendations",Complete,Scott Magoon,2013-05-14,
TRAG,Ongoing Analytics & Reporting,"Automate Monthly Analytics Report",Complete,Christian,2013-05-21,
TRAG,Ongoing Analytics & Reporting,"Diane Review/Proofread RAD April Report",Complete,Unassigned,2013-05-16,
TRAG,Ongoing Analytics & Reporting,"Rebuild email category analysis from Q1",Complete,Christian,2013-05-10,
TRAG,Ongoing SEO Support,"Audit sitemap.xml and robots.txt installation",Complete,Jeff Cooper,2013-08-07,
TRAG,Ongoing SEO Support,"Audit sitemap.xml and robots.txt installation",Not Complete,Jeff Cooper,2013-08-14,
TRAG,Ongoing SEO Support,"RAD to Review Meta Data Recommendations",Complete,Scott Magoon,2013-06-20,
TRAG,Ongoing SEO Support,"Configure New WMT Accounts and Produce Verification Code",Complete,Jeff Cooper,2013-05-31,
TRAG,Ongoing SEO Support,"Google WMT Installation Follow-Up",Complete,Jeff Cooper,2013-05-02,
TRAG,Ongoing SEO Support,"Meeting Follow-Up Meta Data Recommendation",Complete,Jeff Cooper,2013-05-02,
TRAG,Ongoing SEO Support,"Keyword cheatsheet",Complete,Jeff Cooper,2013-05-13,
TRAG,Ongoing SEO Support,"Get access to WMT account from Tiara",Complete,Scott Magoon,2013-05-29,
TRAG,Ongoing SEO Support,"Send recap of WMT plan and code notes to Scott for Mike",Complete,Jeff Cooper,2013-05-13,
TRAG,Ongoing SEO Support,"Relay e-commerce and WMT notes to Mike (in description)",Complete,Scott Magoon,2013-05-17,
TRAG,Ongoing SEO Support,"Send WMT Verification Code Robert Allen",Complete,Scott Magoon,2013-05-31,
TRAG,Ongoing SEO Support,"Verify WMT code installation",Complete,Jeff Cooper,2013-07-02,
TRAG,Ongoing SEO Support,"Provide WMT Access to RAD Emails",Complete,Jeff Cooper,2013-07-01,
TRAG,Ongoing SEO Support,"Create temporary sitemap.xml file for all domains",Complete,Jeff Cooper,2013-07-25,
TRAG,Ongoing SEO Support,"Create Robots.txt file for all domains",Complete,Jeff Cooper,2013-07-25,
TRAG,Ongoing SEO Support,"Configure WMT settings to minimize robot spikes",Complete,Jeff Cooper,2013-06-25,
TRAG,Ongoing SEO Support,"Create recommendation for automated sitemap.xml",Complete,Jeff Cooper,2013-07-25,
TRAG,Ongoing SEO Support,"Inbound links to RAD and BH",Complete,Jeff Cooper,2013-07-25,
TRAG,Ongoing SEO Support,"Inform Tiara to re-claim URL in Google Merchant Center",Complete,Scott Magoon,2013-05-22,
RAD,Marketing Operations Support,"Email Signup Optimization",Not Complete,Scott Magoon,None Set,
RAD,Marketing Operations Support,"Email Data Sync",Not Complete,Scott Magoon,None Set,
RAD,Marketing Operations Support,"E-commerce Integration",Not Complete,Scott Magoon,None Set,
RAD,Marketing Operations Support,"Tools And Services Evaluation",Not Complete,Scott Magoon,None Set,
RAD,Video - Vegas 2013 Bedding,"Burn Loop DVD",Complete,Nolan Ether,2013-05-10,
RAD,Video - Vegas 2013 Bedding,"Get ""Inspirational Blurb"" for Video - Pass to Nolan",Complete,Scott Magoon,2013-05-06,
RAD,Video - Vegas 2013 Bedding,"Review Video Assets",Complete,Nolan Ether,2013-04-29,
RAD,Video - Vegas 2013 Bedding,"Produce 1st Draft of Video",Complete,Nolan Ether,2013-05-01,
RAD,Video - Vegas 2013 Bedding,"Confirm Scope of Project",Complete,Scott Magoon,2013-04-29,
RAD,Video - Vegas 2013 Bedding,"Receive Assets for Video - Pass to Nolan",Complete,Scott Magoon,2013-05-03,
RAD,Video - Vegas 2013 Bedding,"Finalize Video & Send to Scott",Complete,Nolan Ether,2013-05-06,
RAD,Video - Vegas 2013 Bedding,"Deliver Video to Client",Complete,Scott Magoon,2013-05-06,
TRAG,Facebook eBook Promoted Post,"Send Barbara final charges",Not Complete,Evan Levy,2013-09-01,
TRAG,Facebook eBook Promoted Post,"Set up Facebook advertising account for promoted posts",Complete,Evan Levy,2013-07-29,
TRAG,Facebook eBook Promoted Post,"Update Plan for Facebook Campaign",Complete,Matthew Chamberlin,2013-07-15,
TRAG,Facebook eBook Promoted Post,"Configure Shell Mgmt Account",Complete,Evan Levy,2013-06-10,
TRAG,Facebook eBook Promoted Post,"RAD to Provide CC Authorization for FB Campaigns",Complete,Matthew Chamberlin,2013-07-01,
TRAG,Facebook eBook Promoted Post,"RAD to Implement Conversion Pixel",Complete,Scott Magoon,2013-06-14,
TRAG,Facebook eBook Promoted Post,"Configure Audience and Campaigns",Complete,Evan Levy,2013-07-26,
TRAG,Facebook eBook Promoted Post,"Download CSV from Exact Target",Complete,Nuno,2013-07-25,
TRAG,Facebook eBook Promoted Post,"Upload email list to facebook",Complete,Evan Levy,2013-07-25,
TRAG,Facebook eBook Promoted Post,"Launch Facebook eBook Campaign (Promoted Posts)",Complete,Evan Levy,2013-07-29,
TRAG,Facebook eBook Promoted Post,"Create GA tag to bit.ly link to track conversions",Complete,Evan Levy,2013-07-29,
TRAG,Facebook eBook Promoted Post,"Post-Mortem Analysis of eBook PP Campaign",Not Complete,Jeff Cooper,2013-08-30,
TRAG,Facebook eBook Promoted Post,"Create / Send Facebook Conversion Pixel",Complete,Evan Levy,2013-06-12,
RAD,Blog Launch Campaign,"Recommend CMS Platform Implementation Plan",Not Complete,Scott Magoon,None Set,
RAD,Blog Launch Campaign,"Create Blog Strategy",Not Complete,Nolan Ether,None Set,
RAD,Blog Launch Campaign,"Create Blog Calendar",Not Complete,Nolan Ether,None Set,
RAD,Landing Page Redesign Project,"Identify new landing pages and KPIs",Complete,Scott Magoon,2013-05-14,
RAD,Landing Page Redesign Project,"Landing Page Audit",Complete,Jeff Cooper,2013-05-30,
RAD,Landing Page Redesign Project,"Spec requirements for LP Dev Plan",Not Complete,Scott Magoon,None Set,
RAD,Landing Page Redesign Project,"Landing Page Development Plan",Not Complete,Nolan Ether,None Set,
TRAG,Newsletter Email,"July updates",Complete,Matthew Chamberlin,None Set,
TRAG,Newsletter Email,"Send Test Email",Complete,Scott Magoon,2013-06-12,
TRAG,Newsletter Email,"Proof Content of June Newsletter Content",Complete,Diane Pulvino,2013-06-11,
TRAG,Newsletter Email,"Newsletter Email updates",Complete,Nuno,2013-05-15,
TRAG,Newsletter Email,"Obtain Content From RAD",Complete,Scott Magoon,None Set,
TRAG,Newsletter Email,"Review RAD Content",Complete,Nuno,2013-05-07,
TRAG,Newsletter Email,"Build Landing Page For Newsletter",Complete,Nuno,2013-05-08,
TRAG,Newsletter Email,"Draft Email In Exact Target",Complete,Nuno,2013-05-13,
TRAG,Newsletter Email,"Content Updates Newsletter Landing Page Design",Complete,Nuno,2013-05-13,
TRAG,Newsletter Email,"Robert Allen To Approve May Newsletter LP",Complete,Scott Magoon,2013-05-21,
TRAG,Newsletter Email,"Update Email Code - Add Events",Complete,Nuno,2013-06-05,
TRAG,Newsletter Email,"Update Email Code - Add Award",Complete,Nuno,2013-06-05,
TRAG,Newsletter Email,"RAD to Approve Email Content",Complete,Scott Magoon,2013-06-21,
TRAG,Newsletter Email,"Update June Newsletter Landing Page Based On Feedback",Complete,Nuno,2013-06-17,
TRAG,Newsletter Email,"RAD to Send Email",Complete,Matthew Chamberlin,2013-07-08,
TRAG,Newsletter Email,"Update newsletter LP code",Complete,Nuno,2013-06-06,
RAD,Solids Upholstery Launch Campaign,"Verify Content Calendar",Complete,Scott Magoon,2013-05-14,
RAD,Midnight Garden Video,"Video revision",Complete,Nolan Ether,2013-05-07,
RAD,Midnight Garden Video,"Get Midnight Garden V3 Approved",Complete,Scott Magoon,2013-05-01,
RAD,Midnight Garden Video,"Complete 3rd Version",Complete,Nolan Ether,2013-04-30,
TRAG,Email Templates,"Co-design of TRAG event emails",Complete,Nuno,2013-08-06,
TRAG,Email Templates,"Revisit and evalute design on email sign up form on TRAG website",Complete,Nuno,2013-07-31,
TRAG,Email Templates,"Build alternate template designs in ExactTarget",Complete,Nuno,2013-05-14,
